23600		0		7552
23700		0		7584
23800		0		7616
23900		0		7648
24000		0		7680
24100		0		7712
24200		0		7744
24300		0		7776
24400		0		7808
24500		0		7840
24600		0		7872
24700		0		7904
24800		0		7936
24900		0		7968
25000		0		8000
25100		0		8032
25200		0		8064
25300		0		8096
25400		0		8128
25500		0		8160
25600		0		8192
25700		0		8224
25800		0		8256
25900		0		8288
26000		0		8320
26100		0		8352
26200		0		8384
26300		0		8416
26400		0		8448
26500		0		8480
26600		0		8512
26700		0		8544
26800		0		8576
26900		0		8608
27000		0		8640
27100		0		8672
27200		0		8704
27300		0		8736
27400		0		8768
27500		0		8800
27600		0		8832
27700		0		8864
27800		0		8896
27900		0		8928
28000		0		8960
28100		0		8992
28200		0		9024
28300		0		9056
28400		0		9088
28500		0		9120
28600		0		9152
28700		0		9184
28800		0		9216
28900		0		9248
29000		0		9280
29100		0		9312
29200		0		9344
29300		0		9376
29400		0		9408
29500		0		9440
29600		0		9472
29700		0		9504
29800		0		9536
29900		0		9568
30000		0		9600
30100		0		9632
30200		0		9664
30300		0		9696
30400		0		9728
30500		0		9760
30600		0		9792
30700		0		9824
30800		0		9856
30900		0		9888
31000		0		9920
31100		0		9952
31200		0		9984
31300		0		10016
31400		0		10048
31500		0		10080
31600		0		10112
31700		0		10144
31800		0		10176
31900		0		10208
32000		0		10240
32100		0		10272
32200		0		10304
32300		0		10336
32400		0		10368
32500		0		10400
32600		0		10432
32700		0		10464
32800		0		10496
32900		0		10528
33000		0		10560
33100		0		10592
33200		0		10624
33300		0		10656
33400		0		10688
33500		0		10720
33600		0		10752
33700		0		10784
33800		0		10816
33900		0		10848
34000		0		10880
34100		0		10912
34200		0		10944
34300		0		10976
34400		0		11008
34500		0		11040
34600		0		11072
34700		0		11104
34800		0		11136
34900		0		11168
35000		0		11200
35100		0		11232
35200		0		11264
35300		0		11296
35400		0		11328
35500		0		11360
35600		0		11392
35700		0		11424
35800		0		11456
35900		0		11488
36000		0		11520
36100		0		11552
36200		0		11584
36300		0		11616
36400		0		11648
36500		0		11680
36600		0		11712
36700		0		11744
36800		0		11776
36900		0		11808
37000		0		11840
37100		0		11872
37200		0		11904
37300		0		11936
37400		0		11968
37500		0		12000
37600		0		12032
37700		0		12064
37800		0		12096
37900		0		12128
38000		0		12160
38100		0		12192
38200		0		12224
38300		0		12256
38400		0		12288
38500		0		12320
38600		0		12352
38700		0		12384
38800		0		12416
38900		0		12448
39000		0		12480
39100		0		12512
39200		0		12544
39300		0		12576
39400		0		12608
39500		0		12640
39600		0		12672
39700		0		12704
39800		0		12736
39900		0		12768
40000		0		12800
40100		0		12832
40200		0		12864
40300		0		12896
40400		0		12928
40500		0		12960
40600		0		12992
40700		0		13024
40800		0		13056
40900		0		13088
41000		0		13120
41100		0		13152
41200		0		13184
41300		0		13216
41400		0		13248
41500		0		13280
41600		0		13312
41700		0		13344
41800		0		13376
41900		0		13408
42000		0		13440
42100		0		13472
42200		0		13504
42300		0		13536
42400		0		13568
42500		0		13600
42600		0		13632
42700		0		13664
42800		0		13696
42900		0		13728
43000		0		13760
43100		0		13792
43200		0		13824
43300		0		13856
43400		0		13888
43500		0		13920
43600		0		13952
43700		0		13984
43800		0		14016
43900		0		14048
44000		0		14080
44100		0		14112
44200		0		14144
44300		0		14176
44400		0		14208
44500		0		14240
44600		0		14272
44700		0		14304
44800		0		14336
44900		0		14368
45000		0		14400
45100		0		14432
45200		0		14464
45300		0		14496
45400		0		14528
45500		0		14560
45600		0		14592
45700		0		14624
45800		0		14656
45900		0		14688
46000		0		14720
46100		0		14752
46200		0		14784
46300		0		14816
46400		0		14848
46500		0		14880
46600		0		14912
46700		0		14944
46800		0		14976
46900		0		15008
47000		0		15040
47100		0		15072
47200		0		15104
47300		0		15136
47400		0		15168
47500		0		15200
47600		0		15232
47700		0		15264
47800		0		15296
47900		0		15328
48000		0		15360
48100		0		15392
48200		0		15424
48300		0		15456
48400		0		15488
48500		0		15520
48600		0		15552
48700		0		15584
48800		0		15616
48900		0		15648
49000		0		15680
49100		0		15712
49200		0		15744
49300		0		15776
49400		0		15808
49500		0		15840
49600		0		15872
49700		0		15904
49800		0		15936
49900		0		15968
50000		0		16000
50100		0		16032
50200		0		16064
50300		0		16096
50400		0		16128
50500		0		16160
50600		0		16192
50700		0		16224
50800		0		16256
50900		0		16288
51000		0		16320
51100		0		16352
51200		0		16384
51300		0		16416
51400		0		16448
51500		0		16480
51600		0		16512
51700		0		16544
51800		0		16576
51900		0		16608
52000		0		16640
52100		0		16672
52200		0		16704
52300		0		16736
52400		0		16768
52500		0		16800
52600		0		16832
52700		0		16864
52800		0		16896
52900		0		16928
53000		0		16960
53100		0		16992
53200		0		17024
53300		0		17056
53400		0		17088
53500		0		17120
53600		0		17152
53700		0		17184
53800		0		17216
53900		0		17248
54000		0		17280
54100		0		17312
54200		0		17344
54300		0		17376
54400		0		17408
54500		0		17440
54600		0		17472
54700		0		17504
54800		0		17536
54900		0		17568
55000		0		17600
55100		0		17632
55200		0		17664
55300		0		17696
55400		0		17728
55500		0		17760
55600		0		17792
55700		0		17824
55800		0		17856
55900		0		17888
56000		0		17920
56100		0		17952
56200		0		17984
56300		0		18016
56400		0		18048
56500		0		18080
56600		0		18112
56700		0		18144
56800		0		18176
56900		0		18208
57000		0		18240
57100		0		18272
57200		0		18304
57300		0		18336
57400		0		18368
57500		0		18400
57600		0		18432
57700		0		18464
57800		0		18496
57900		0		18528
58000		0		18560
58100		0		18592
58200		0		18624
58300		0		18656
58400		0		18688
58500		0		18720
58600		0		18752
58700		0		18784
58800		0		18816
58900		0		18848
59000		0		18880
59100		0		18912
59200		0		18944
59300		0		18976
59400		0		19008
59500		0		19040
59600		0		19072
59700		0		19104
59800		0		19136
59900		0		19168
60000		0		19200
60100		0		19232
60200		0		19264
60300		0		19296
60400		0		19328
60500		0		19360
60600		0		19392
60700		0		19424
60800		0		19456
60900		0		19488
61000		0		19520
61100		0		19552
61200		0		19584
61300		0		19616
61400		0		19648
61500		0		19680
61600		0		19712
61700		0		19744
61800		0		19776
61900		0		19808
62000		0		19840
62100		0		19872
62200		0		19904
62300		0		19936
62400		0		19968
62500		0		20000
62600		0		20032
62700		0		20064
62800		0		20096
62900		0		20128
63000		0		20160
63100		0		20192
63200		0		20224
63300		0		20256
63400		0		20288
63500		0		20320
63600		0		20352
63700		0		20384
63800		0		20416
63900		0		20448
64000		0		20480
64100		0		20512
64200		0		20544
64300		0		20576
64400		0		20608
64500		0		20640
64600		0		20672
64700		0		20704
64800		0		20736
64900		0		20768
65000		0		20800
65100		0		20832
65200		0		20864
65300		0		20896
65400		0		20928
65500		0		20960
65600		0		20992
65700		0		21024
65800		0		21056
65900		0		21088
66000		0		21120
66100		0		21152
66200		0		21184
66300		0		21216
66400		0		21248
66500		0		21280
66600		0		21312
66700		0		21344
66800		0		21376
66900		0		21408
67000		0		21440
67100		0		21472
67200		0		21504
67300		0		21536
67400		0		21568
67500		0		21600
67600		0		21632
67700		0		21664
67800		0		21696
67900		0		21728
68000		0		21760
68100		0		21792
68200		0		21824
68300		0		21856
68400		0		21888
68500		0		21920
68600		0		21952
68700		0		21984
68800		0		22016
68900		0		22048
69000		0		22080
69100		0		22112
69200		0		22144
69300		0		22176
69400		0		22208
69500		0		22240
69600		0		22272
69700		0		22304
69800		0		22336
69900		0		22368
70000		0		22400
70100		0		22432
70200		0		22464
70300		0		22496
70400		0		22528
70500		0		22560
70600		0		22592
70700		0		22624
70800		0		22656
70900		0		22688
71000		0		22720
71100		0		22752
71200		0		22784
71300		0		22816
71400		0		22848
71500		0		22880
71600		0		22912
71700		0		22944
71800		0		22976
71900		0		23008
72000		0		23040
72100		0		23072
72200		0		23104
72300		0		23136
72400		0		23168
72500		0		23200
72600		0		23232
72700		0		23264
72800		0		23296
72900		0		23328
73000		0		23360
73100		0		23392
73200		0		23424
73300		0		23456
73400		0		23488
73500		0		23520
73600		0		23552
73700		0		23584
73800		0		23616
73900		0		23648
74000		0		23680
74100		0		23712
74200		0		23744
74300		0		23776
74400		0		23808
74500		0		23840
74600		0		23872
74700		0		23904
74800		0		23936
74900		0		23968
75000		0		24000
75100		0		24032
75200		0		24064
75300		0		24096
75400		0		24128
75500		0		24160
75600		0		24192
75700		0		24224
75800		0		24256
75900		0		24288
76000		0		24320
76100		0		24352
76200		0		24384
76300		0		24416
76400		0		24448
76500		0		24480
76600		0		24512
76700		0		24544
76800		0		24576
76900		0		24608
77000		0		24640
77100		0		24672
77200		0		24704
77300		0		24736
77400		0		24768
77500		0		24800
77600		0		24832
77700		0		24864
77800		0		24896
77900		0		24928
78000		0		24960
78100		0		24992
78200		0		25024
78300		0		25056
78400		0		25088
78500		0		25120
78600		0		25152
78700		0		25184
78800		0		25216
78900		0		25248
79000		0		25280
79100		0		25312
79200		0		25344
79300		0		25376
79400		0		25408
79500		0		25440
79600		0		25472
79700		0		25504
79800		0		25536
79900		0		25568
80000		0		25600
80100		0		25632
80200		0		25664
80300		0		25696
80400		0		25728
80500		0		25760
80600		0		25792
80700		0		25824
80800		0		25856
80900		0		25888
81000		0		25920
81100		0		25952
81200		0		25984
81300		0		26016
81400		0		26048
81500		0		26080
81600		0		26112
81700		0		26144
81800		0		26176
81900		0		26208
82000		0		26240
82100		0		26272
82200		0		26304
82300		0		26336
82400		0		26368
82500		0		26400
82600		0		26432
82700		0		26464
82800		0		26496
82900		0		26528
83000		0		26560
83100		0		26592
83200		0		26624
83300		0		26656
83400		0		26688
83500		0		26720
83600		0		26752
83700		0		26784
83800		0		26816
83900		0		26848
84000		0		26880
84100		0		26912
84200		0		26944
84300		0		26976
84400		0		27008
84500		0		27040
84600		0		27072
84700		0		27104
84800		0		27136
84900		0		27168
85000		0		27200
85100		0		27232
85200		0		27264
85300		0		27296
85400		0		27328
85500		0		27360
85600		0		27392
85700		0		27424
85800		0		27456
85900		0		27488
86000		0		27520
86100		0		27552
86200		0		27584
86300		0		27616
86400		0		27648
86500		0		27680
86600		0		27712
86700		0		27744
86800		0		27776
86900		0		27808
87000		0		27840
87100		0		27872
87200		0		27904
87300		0		27936
87400		0		27968
87500		0		28000
87600		0		28032
87700		0		28064
87800		0		28096
87900		0		28128
88000		0		28160
88100		0		28192
88200		0		28224
88300		0		28256
88400		0		28288
88500		0		28320
88600		0		28352
88700		0		28384
88800		0		28416
88900		0		28448
89000		0		28480
89100		0		28512
89200		0		28544
89300		0		28576
89400		0		28608
89500		0		28640
89600		0		28672
89700		0		28704
89800		0		28736
89900		0		28768
90000		0		28800
90100		0		28832
90200		0		28864
90300		0		28896
90400		0		28928
90500		0		28960
90600		0		28992
90700		0		29024
90800		0		29056
90900		0		29088
91000		0		29120
91100		0		29152
91200		0		29184
91300		0		29216
91400		0		29248
91500		0		29280
91600		0		29312
91700		0		29344
91800		0		29376
91900		0		29408
92000		0		29440
92100		0		29472
92200		0		29504
92300		0		29536
92400		0		29568
92500		0		29600
92600		0		29632
92700		0		29664
92800		0		29696
92900		0		29728
93000		0		29760
93100		0		29792
93200		0		29824
93300		0		29856
93400		0		29888
93500		0		29920
93600		0		29952
93700		0		29984
93800		0		30016
93900		0		30048
94000		0		30080
94100		0		30112
94200		0		30144
94300		0		30176
94400		0		30208
94500		0		30240
94600		0		30272
94700		0		30304
94800		0		30336
94900		0		30368
95000		0		30400
95100		0		30432
95200		0		30464
95300		0		30496
95400		0		30528
95500		0		30560
95600		0		30592
95700		0		30624
95800		0		30656
95900		0		30688
96000		0		30720
96100		0		30752
96200		0		30784
96300		0		30816
96400		0		30848
96500		0		30880
96600		0		30912
96700		0		30944
96800		0		30976
96900		0		31008
97000		0		31040
97100		0		31072
97200		0		31104
97300		0		31136
97400		0		31168
97500		0		31200
97600		0		31232
97700		0		31264
97800		0		31296
97900		0		31328
98000		0		31360
98100		0		31392
98200		0		31424
98300		0		31456
98400		0		31488
98500		0		31520
98600		0		31552
98700		0		31584
98800		0		31616
98900		0		31648
99000		0		31680
99100		0		31712
99200		0		31744
99300		0		31776
99400		0		31808
99500		0		31840
99600		0		31872
99700		0		31904
99800		0		31936
99900		0		31968
100000		0		32000
100100		0		32032
100200		0		32064
100300		0		32096
100400		0		32128
100500		0		32160
100600		0		32192
100700		0		32224
100800		0		32256
100900		0		32288
101000		0		32320
101100		0		32352
101200		0		32384
101300		0		32416
101400		0		32448
101500		0		32480
101600		0		32512
101700		0		32544
101800		0		32576
101900		0		32608
102000		0		32640
102100		0		32672
102200		0		32704
102300		0		32736
102400		0		32768
102500		0		32800
102600		0		32832
102700		0		32864
102800		0		32896
102900		0		32928
103000		0		32960
103100		0		32992
103200		0		33024
103300		0		33056
103400		0		33088
103500		0		33120
103600		0		33152
103700		0		33184
103800		0		33216
103900		0		33248
104000		0		33280
104100		0		33312
104200		0		33344
104300		0		33376
104400		0		33408
104500		0		33440
104600		0		33472
104700		0		33504
104800		0		33536
104900		0		33568
105000		0		33600
105100		0		33632
105200		0		33664
105300		0		33696
105400		0		33728
105500		0		33760
105600		0		33792
105700		0		33824
105800		0		33856
105900		0		33888
106000		0		33920
106100		0		33952
106200		0		33984
106300		0		34016
106400		0		34048
106500		0		34080
106600		0		34112
106700		0		34144
106800		0		34176
106900		0		34208
107000		0		34240
107100		0		34272
107200		0		34304
107300		0		34336
107400		0		34368
107500		0		34400
107600		0		34432
107700		0		34464
107800		0		34496
107900		0		34528
108000		0		34560
108100		0		34592
108200		0		34624
108300		0		34656
108400		0		34688
108500		0		34720
108600		0		34752
108700		0		34784
108800		0		34816
108900		0		34848
109000		0		34880
109100		0		34912
109200		0		34944
109300		0		34976
109400		0		35008
109500		0		35040
109600		0		35072
109700		0		35104
109800		0		35136
109900		0		35168
110000		0		35200
110100		0		35232
110200		0		35264
110300		0		35296
110400		0		35328
110500		0		35360
110600		0		35392
110700		0		35424
110800		0		35456
110900		0		35488
111000		0		35520
111100		0		35552
111200		0		35584
111300		0		35616
111400		0		35648
111500		0		35680
111600		0		35712
111700		0		35744
111800		0		35776
111900		0		35808
112000		0		35840
112100		0		35872
112200		0		35904
112300		0		35936
112400		0		35968
112500		0		36000
112600		0		36032
112700		0		36064
112800		0		36096
112900		0		36128
113000		0		36160
113100		0		36192
113200		0		36224
113300		0		36256
113400		0		36288
113500		0		36320
113600		0		36352
113700		0		36384
113800		0		36416
113900		0		36448
114000		0		36480
114100		0		36512
114200		0		36544
114300		0		36576
114400		0		36608
114500		0		36640
114600		0		36672
114700		0		36704
114800		0		36736
114900		0		36768
115000		0		36800
115100		0		36832
115200		0		36864
115300		0		36896
115400		0		36928
115500		0		36960
115600		0		36992
115700		0		37024
115800		0		37056
115900		0		37088
116000		0		37120
116100		0		37152
116200		0		37184
116300		0		37216
116400		0		37248
116500		0		37280
116600		0		37312
116700		0		37344
116800		0		37376
116900		0		37408
117000		0		37440
117100		0		37472
117200		0		37504
117300		0		37536
117400		0		37568
117500		0		37600
117600		0		37632
117700		0		37664
117800		0		37696
117900		0		37728
118000		0		37760
118100		0		37792
118200		0		37824
118300		0		37856
118400		0		37888
118500		0		37920
118600		0		37952
118700		0		37984
118800		0		38016
118900		0		38048
119000		0		38080
119100		0		38112
119200		0		38144
119300		0		38176
119400		0		38208
119500		0		38240
119600		0		38272
119700		0		38304
119800		0		38336
119900		0		38368
120000		0		38400
120100		0		38432
120200		0		38464
120300		0		38496
120400		0		38528
120500		0		38560
120600		0		38592
120700		0		38624
120800		0		38656
120900		0		38688
121000		0		38720
121100		0		38752
121200		0		38784
121300		0		38816
121400		0		38848
121500		0		38880
121600		0		38912
121700		0		38944
121800		0		38976
121900		0		39008
122000		0		39040
122100		0		39072
122200		0		39104
122300		0		39136
122400		0		39168
122500		0		39200
122600		0		39232
122700		0		39264
122800		0		39296
122900		0		39328
123000		0		39360
123100		0		39392
123200		0		39424
123300		0		39456
123400		0		39488
123500		0		39520
123600		0		39552
123700		0		39584
123800		0		39616
123900		0		39648
124000		0		39680
124100		0		39712
124200		0		39744
124300		0		39776
124400		0		39808
124500		0		39840
124600		0		39872
124700		0		39904
124800		0		39936
124900		0		39968
125000		0		40000
125100		0		40032
125200		0		40064
125300		0		40096
125400		0		40128
125500		0		40160
125600		0		40192
125700		0		40224
125800		0		40256
125900		0		40288
126000		0		40320
126100		0		40352
126200		0		40384
126300		0		40416
126400		0		40448
126500		0		40480
126600		0		40512
126700		0		40544
126800		0		40576
126900		0		40608
127000		0		40640
127100		0		40672
127200		0		40704
127300		0		40736
127400		0		40768
127500		0		40800
127600		0		40832
127700		0		40864
127800		0		40896
127900		0		40928
128000		0		40960
128100		0		40992
128200		0		41024
128300		0		41056
128400		0		41088
128500		0		41120
128600		0		41152
128700		0		41184
128800		0		41216
128900		0		41248
129000		0		41280
129100		0		41312
129200		0		41344
129300		0		41376
129400		0		41408
129500		0		41440
129600		0		41472
129700		0		41504
129800		0		41536
129900		0		41568
130000		0		41600
130100		0		41632
130200		0		41664
130300		0		41696
130400		0		41728
130500		0		41760
130600		0		41792
130700		0		41824
130800		0		41856
130900		0		41888
131000		0		41920
131100		0		41952
131200		0		41984
131300		0		42016
131400		0		42048
131500		0		42080
131600		0		42112
131700		0		42144
131800		0		42176
131900		0		42208
132000		0		42240
132100		0		42272
132200		0		42304
132300		0		42336
132400		0		42368
132500		0		42400
132600		0		42432
132700		0		42464
132800		0		42496
132900		0		42528
133000		0		42560
133100		0		42592
133200		0		42624
133300		0		42656
133400		0		42688
133500		0		42720
133600		0		42752
133700		0		42784
133800		0		42816
133900		0		42848
134000		0		42880
134100		0		42912
134200		0		42944
134300		0		42976
134400		0		43008
134500		0		43040
134600		0		43072
134700		0		43104
134800		0		43136
134900		0		43168
135000		0		43200
135100		0		43232
135200		0		43264
135300		0		43296
135400		0		43328
135500		0		43360
135600		0		43392
135700		0		43424
135800		0		43456
135900		0		43488
136000		0		43520
136100		0		43552
136200		0		43584
136300		0		43616
136400		0		43648
136500		0		43680
136600		0		43712
136700		0		43744
136800		0		43776
136900		0		43808
137000		0		43840
137100		0		43872
137200		0		43904
137300		0		43936
137400		0		43968
137500		0		44000
137600		0		44032
137700		0		44064
137800		0		44096
137900		0		44128
138000		0		44160
138100		0		44192
138200		0		44224
138300		0		44256
138400		0		44288
138500		0		44320
138600		0		44352
138700		0		44384
138800		0		44416
138900		0		44448
139000		0		44480
139100		0		44512
139200		0		44544
139300		0		44576
139400		0		44608
139500		0		44640
139600		0		44672
139700		0		44704
139800		0		44736
139900		0		44768
140000		0		44800
140100		0		44832
140200		0		44864
140300		0		44896
140400		0		44928
140500		0		44960
140600		0		44992
140700		0		45024
140800		0		45056
140900		0		45088
141000		0		45120
141100		0		45152
141200		0		45184
141300		0		45216
141400		0		45248
141500		0		45280
141600		0		45312
141700		0		45344
141800		0		45376
141900		0		45408
142000		0		45440
142100		0		45472
142200		0		45504
142300		0		45536
142400		0		45568
142500		0		45600
142600		0		45632
142700		0		45664
142800		0		45696
142900		0		45728
143000		0		45760
143100		0		45792
143200		0		45824
143300		0		45856
143400		0		45888
143500		0		45920
143600		0		45952
143700		0		45984
143800		0		46016
143900		0		46048
144000		0		46080
144100		0		46112
144200		0		46144
144300		0		46176
144400		0		46208
144500		0		46240
144600		0		46272
144700		0		46304
144800		0		46336
144900		0		46368
145000		0		46400
145100		0		46432
145200		0		46464
145300		0		46496
145400		0		46528
145500		0		46560
145600		0		46592
145700		0		46624
145800		0		46656
145900		0		46688
146000		0		46720
146100		0		46752
146200		0		46784
146300		0		46816
146400		0		46848
146500		0		46880
146600		0		46912
146700		0		46944
146800		0		46976
146900		0		47008
147000		0		47040
147100		0		47072
147200		0		47104
147300		0		47136
147400		0		47168
147500		0		47200
147600		0		47232
147700		0		47264
147800		0		47296
147900		0		47328
148000		0		47360
148100		0		47392
148200		0		47424
148300		0		47456
148400		0		47488
148500		0		47520
148600		0		47552
148700		0		47584
148800		0		47616
148900		0		47648
149000		0		47680
149100		0		47712
149200		0		47744
149300		0		47776
149400		0		47808
149500		0		47840
149600		0		47872
149700		0		47904
149800		0		47936
149900		0		47968
150000		0		48000
150100		0		48032
150200		0		48064
150300		0		48096
150400		0		48128
150500		0		48160
150600		0		48192
150700		0		48224
150800		0		48256
150900		0		48288
151000		0		48320
151100		0		48352
151200		0		48384
151300		0		48416
151400		0		48448
151500		0		48480
151600		0		48512
151700		0		48544
151800		0		48576
151900		0		48608
152000		0		48640
152100		0		48672
152200		0		48704
152300		0		48736
152400		0		48768
152500		0		48800
152600		0		48832
152700		0		48864
152800		0		48896
152900		0		48928
153000		0		48960
153100		0		48992
153200		0		49024
153300		0		49056
153400		0		49088
153500		0		49120
153600		0		49152
153700		0		49184
153800		0		49216
153900		0		49248
154000		0		49280
154100		0		49312
154200		0		49344
154300		0		49376
154400		0		49408
154500		0		49440
154600		0		49472
154700		0		49504
154800		0		49536
154900		0		49568
155000		0		49600
155100		0		49632
155200		0		49664
155300		0		49696
155400		0		49728
155500		0		49760
155600		0		49792
155700		0		49824
155800		0		49856
155900		0		49888
156000		0		49920
156100		0		49952
156200		0		49984
156300		0		50016
156400		0		50048
156500		0		50080
156600		0		50112
156700		0		50144
156800		0		50176
156900		0		50208
157000		0		50240
157100		0		50272
157200		0		50304
157300		0		50336
157400		0		50368
157500		0		50400
157600		0		50432
157700		0		50464
157800		0		50496
157900		0		50528
158000		0		50560
158100		0		50592
158200		0		50624
158300		0		50656
158400		0		50688
158500		0		50720
158600		0		50752
158700		0		50784
158800		0		50816
158900		0		50848
159000		0		50880
159100		0		50912
159200		0		50944
159300		0		50976
159400		0		51008
159500		0		51040
159600		0		51072
159700		0		51104
159800		0		51136
159900		0		51168
160000		0		51200
160100		0		51232
160200		0		51264
160300		0		51296
160400		0		51328
160500		0		51360
160600		0		51392
160700		0		51424
160800		0		51456
160900		0		51488
161000		0		51520
161100		0		51552
161200		0		51584
161300		0		51616
161400		0		51648
161500		0		51680
161600		0		51712
161700		0		51744
161800		0		51776
161900		0		51808
162000		0		51840
162100		0		51872
162200		0		51904
162300		0		51936
162400		0		51968
162500		0		52000
162600		0		52032
162700		0		52064
162800		0		52096
162900		0		52128
163000		0		52160
163100		0		52192
163200		0		52224
163300		0		52256
163400		0		52288
163500		0		52320
163600		0		52352
163700		0		52384
163800		0		52416
163900		0		52448
164000		0		52480
164100		0		52512
164200		0		52544
164300		0		52576
164400		0		52608
164500		0		52640
164600		0		52672
164700		0		52704
164800		0		52736
164900		0		52768
165000		0		52800
165100		0		52832
165200		0		52864
165300		0		52896
165400		0		52928
165500		0		52960
165600		0		52992
165700		0		53024
165800		0		53056
165900		0		53088
166000		0		53120
166100		0		53152
166200		0		53184
166300		0		53216
166400		0		53248
166500		0		53280
166600		0		53312
166700		0		53344
166800		0		53376
166900		0		53408
167000		0		53440
167100		0		53472
167200		0		53504
167300		0		53536
167400		0		53568
167500		0		53600
167600		0		53632
167700		0		53664
167800		0		53696
167900		0		53728
168000		0		53760
168100		0		53792
168200		0		53824
168300		0		53856
168400		0		53888
168500		0		53920
168600		0		53952
168700		0		53984
168800		0		54016
168900		0		54048
169000		0		54080
169100		0		54112
169200		0		54144
169300		0		54176
169400		0		54208
169500		0		54240
169600		0		54272
169700		0		54304
169800		0		54336
169900		0		54368
170000		0		54400
170100		0		54432
170200		0		54464
170300		0		54496
170400		0		54528
170500		0		54560
170600		0		54592
170700		0		54624
170800		0		54656
170900		0		54688
171000		0		54720
171100		0		54752
171200		0		54784
171300		0		54816
171400		0		54848
171500		0		54880
171600		0		54912
171700		0		54944
171800		0		54976
171900		0		55008
172000		0		55040
172100		0		55072
172200		0		55104
172300		0		55136
172400		0		55168
172500		0		55200
172600		0		55232
172700		0		55264
172800		0		55296
172900		0		55328
173000		0		55360
173100		0		55392
173200		0		55424
173300		0		55456
173400		0		55488
173500		0		55520
173600		0		55552
173700		0		55584
173800		0		55616
173900		0		55648
174000		0		55680
174100		0		55712
174200		0		55744
174300		0		55776
174400		0		55808
174500		0		55840
174600		0		55872
174700		0		55904
174800		0		55936
174900		0		55968
175000		0		56000
175100		0		56032
175200		0		56064
175300		0		56096
175400		0		56128
