26100		0		16704
26200		0		16768
26300		0		16832
26400		0		16896
26500		0		16960
26600		0		17024
26700		0		17088
26800		0		17152
26900		0		17216
27000		0		17280
27100		0		17344
27200		0		17408
27300		0		17472
27400		0		17536
27500		0		17600
27600		0		17664
27700		0		17728
27800		0		17792
27900		0		17856
28000		0		17920
28100		0		17984
28200		0		18048
28300		0		18112
28400		0		18176
28500		0		18240
28600		0		18304
28700		0		18368
28800		0		18432
28900		0		18496
29000		0		18560
29100		0		18624
29200		0		18688
29300		0		18752
29400		0		18816
29500		0		18880
29600		0		18944
29700		0		19008
29800		0		19072
29900		0		19136
30000		0		19200
30100		0		19264
30200		0		19328
30300		0		19392
30400		0		19456
30500		0		19520
30600		0		19584
30700		0		19648
30800		0		19712
30900		0		19776
31000		0		19840
31100		0		19904
31200		0		19968
31300		0		20032
31400		0		20096
31500		0		20160
31600		0		20224
31700		0		20288
31800		0		20352
31900		0		20416
32000		0		20480
32100		0		20544
32200		0		20608
32300		0		20672
32400		0		20736
32500		0		20800
32600		0		20864
32700		0		20928
32800		0		20992
32900		0		21056
33000		0		21120
33100		0		21184
33200		0		21248
33300		0		21312
33400		0		21376
33500		0		21440
33600		0		21504
33700		0		21568
33800		0		21632
33900		0		21696
34000		0		21760
34100		0		21824
34200		0		21888
34300		0		21952
34400		0		22016
34500		0		22080
34600		0		22144
34700		0		22208
34800		0		22272
34900		0		22336
35000		0		22400
35100		0		22464
35200		0		22528
35300		0		22592
35400		0		22656
35500		0		22720
35600		0		22784
35700		0		22848
35800		0		22912
35900		0		22976
36000		0		23040
36100		0		23104
36200		0		23168
36300		0		23232
36400		0		23296
36500		0		23360
36600		0		23424
36700		0		23488
36800		0		23552
36900		0		23616
37000		0		23680
37100		0		23744
37200		0		23808
37300		0		23872
37400		0		23936
37500		0		24000
37600		0		24064
37700		0		24128
37800		0		24192
37900		0		24256
38000		0		24320
38100		0		24384
38200		0		24448
38300		0		24512
38400		0		24576
38500		0		24640
38600		0		24704
38700		0		24768
38800		0		24832
38900		0		24896
39000		0		24960
39100		0		25024
39200		0		25088
39300		0		25152
39400		0		25216
39500		0		25280
39600		0		25344
39700		0		25408
39800		0		25472
39900		0		25536
40000		0		25600
40100		0		25664
40200		0		25728
40300		0		25792
40400		0		25856
40500		0		25920
40600		0		25984
40700		0		26048
40800		0		26112
40900		0		26176
41000		0		26240
41100		0		26304
41200		0		26368
41300		0		26432
41400		0		26496
41500		0		26560
41600		0		26624
41700		0		26688
41800		0		26752
41900		0		26816
42000		0		26880
42100		0		26944
42200		0		27008
42300		0		27072
42400		0		27136
42500		0		27200
42600		0		27264
42700		0		27328
42800		0		27392
42900		0		27456
43000		0		27520
43100		0		27584
43200		0		27648
43300		0		27712
43400		0		27776
43500		0		27840
43600		0		27904
43700		0		27968
43800		0		28032
43900		0		28096
44000		0		28160
44100		0		28224
44200		0		28288
44300		0		28352
44400		0		28416
44500		0		28480
44600		0		28544
44700		0		28608
44800		0		28672
44900		0		28736
45000		0		28800
45100		0		28864
45200		0		28928
45300		0		28992
45400		0		29056
45500		0		29120
45600		0		29184
45700		0		29248
45800		0		29312
45900		0		29376
46000		0		29440
46100		0		29504
46200		0		29568
46300		0		29632
46400		0		29696
46500		0		29760
46600		0		29824
46700		0		29888
46800		0		29952
46900		0		30016
47000		0		30080
47100		0		30144
47200		0		30208
47300		0		30272
47400		0		30336
47500		0		30400
47600		0		30464
47700		0		30528
47800		0		30592
47900		0		30656
48000		0		30720
48100		0		30784
48200		0		30848
48300		0		30912
48400		0		30976
48500		0		31040
48600		0		31104
48700		0		31168
48800		0		31232
48900		0		31296
49000		0		31360
49100		0		31424
49200		0		31488
49300		0		31552
49400		0		31616
49500		0		31680
49600		0		31744
49700		0		31808
49800		0		31872
49900		0		31936
50000		0		32000
50100		0		32064
50200		0		32128
50300		0		32192
50400		0		32256
50500		0		32320
50600		0		32384
50700		0		32448
50800		0		32512
50900		0		32576
51000		0		32640
51100		0		32704
51200		0		32768
51300		0		32832
51400		0		32896
51500		0		32960
51600		0		33024
51700		0		33088
51800		0		33152
51900		0		33216
52000		0		33280
52100		0		33344
52200		0		33408
52300		0		33472
52400		0		33536
52500		0		33600
52600		0		33664
52700		0		33728
52800		0		33792
52900		0		33856
53000		0		33920
53100		0		33984
53200		0		34048
53300		0		34112
53400		0		34176
53500		0		34240
53600		0		34304
53700		0		34368
53800		0		34432
53900		0		34496
54000		0		34560
54100		0		34624
54200		0		34688
54300		0		34752
54400		0		34816
54500		0		34880
54600		0		34944
54700		0		35008
54800		0		35072
54900		0		35136
55000		0		35200
55100		0		35264
55200		0		35328
55300		0		35392
55400		0		35456
55500		0		35520
55600		0		35584
55700		0		35648
55800		0		35712
55900		0		35776
56000		0		35840
56100		0		35904
56200		0		35968
56300		0		36032
56400		0		36096
56500		0		36160
56600		0		36224
56700		0		36288
56800		0		36352
56900		0		36416
57000		0		36480
57100		0		36544
57200		0		36608
57300		0		36672
57400		0		36736
57500		0		36800
57600		0		36864
57700		0		36928
57800		0		36992
57900		0		37056
58000		0		37120
58100		0		37184
58200		0		37248
58300		0		37312
58400		0		37376
58500		0		37440
58600		0		37504
58700		0		37568
58800		0		37632
58900		0		37696
59000		0		37760
59100		0		37824
59200		0		37888
59300		0		37952
59400		0		38016
59500		0		38080
59600		0		38144
59700		0		38208
59800		0		38272
59900		0		38336
60000		0		38400
60100		0		38464
60200		0		38528
60300		0		38592
60400		0		38656
60500		0		38720
60600		0		38784
60700		0		38848
60800		0		38912
60900		0		38976
61000		0		39040
61100		0		39104
61200		0		39168
61300		0		39232
61400		0		39296
61500		0		39360
61600		0		39424
61700		0		39488
61800		0		39552
61900		0		39616
62000		0		39680
62100		0		39744
62200		0		39808
62300		0		39872
62400		0		39936
62500		0		40000
62600		0		40064
62700		0		40128
62800		0		40192
62900		0		40256
63000		0		40320
63100		0		40384
63200		0		40448
63300		0		40512
63400		0		40576
63500		0		40640
63600		0		40704
63700		0		40768
63800		0		40832
63900		0		40896
64000		0		40960
64100		0		41024
64200		0		41088
64300		0		41152
64400		0		41216
64500		0		41280
64600		0		41344
64700		0		41408
64800		0		41472
64900		0		41536
65000		0		41600
65100		0		41664
65200		0		41728
65300		0		41792
65400		0		41856
65500		0		41920
65600		0		41984
65700		0		42048
65800		0		42112
65900		0		42176
66000		0		42240
66100		0		42304
66200		0		42368
66300		0		42432
66400		0		42496
66500		0		42560
66600		0		42624
66700		0		42688
66800		0		42752
66900		0		42816
67000		0		42880
67100		0		42944
67200		0		43008
67300		0		43072
67400		0		43136
67500		0		43200
67600		0		43264
67700		0		43328
67800		0		43392
67900		0		43456
68000		0		43520
68100		0		43584
68200		0		43648
68300		0		43712
68400		0		43776
68500		0		43840
68600		0		43904
68700		0		43968
68800		0		44032
68900		0		44096
69000		0		44160
69100		0		44224
69200		0		44288
69300		0		44352
69400		0		44416
69500		0		44480
69600		0		44544
69700		0		44608
69800		0		44672
69900		0		44736
70000		0		44800
70100		0		44864
70200		0		44928
70300		0		44992
70400		0		45056
70500		0		45120
70600		0		45184
70700		0		45248
70800		0		45312
70900		0		45376
71000		0		45440
71100		0		45504
71200		0		45568
71300		0		45632
71400		0		45696
71500		0		45760
71600		0		45824
71700		0		45888
71800		0		45952
71900		0		46016
72000		0		46080
72100		0		46144
72200		0		46208
72300		0		46272
72400		0		46336
72500		0		46400
72600		0		46464
72700		0		46528
72800		0		46592
72900		0		46656
73000		0		46720
73100		0		46784
73200		0		46848
73300		0		46912
73400		0		46976
73500		0		47040
73600		0		47104
73700		0		47168
73800		0		47232
73900		0		47296
74000		0		47360
74100		0		47424
74200		0		47488
74300		0		47552
74400		0		47616
74500		0		47680
74600		0		47744
74700		0		47808
74800		0		47872
74900		0		47936
75000		0		48000
75100		0		48064
75200		0		48128
75300		0		48192
75400		0		48256
75500		0		48320
75600		0		48384
75700		0		48448
75800		0		48512
75900		0		48576
76000		0		48640
76100		0		48704
76200		0		48768
76300		0		48832
76400		0		48896
76500		0		48960
76600		0		49024
76700		0		49088
76800		0		49152
76900		0		49216
77000		0		49280
77100		0		49344
77200		0		49408
77300		0		49472
77400		0		49536
77500		0		49600
77600		0		49664
77700		0		49728
77800		0		49792
77900		0		49856
78000		0		49920
78100		0		49984
78200		0		50048
78300		0		50112
78400		0		50176
78500		0		50240
78600		0		50304
78700		0		50368
78800		0		50432
78900		0		50496
79000		0		50560
79100		0		50624
79200		0		50688
79300		0		50752
79400		0		50816
79500		0		50880
79600		0		50944
79700		0		51008
79800		0		51072
79900		0		51136
80000		0		51200
80100		0		51264
80200		0		51328
80300		0		51392
80400		0		51456
80500		0		51520
80600		0		51584
80700		0		51648
80800		0		51712
80900		0		51776
81000		0		51840
81100		0		51904
81200		0		51968
81300		0		52032
81400		0		52096
81500		0		52160
81600		0		52224
81700		0		52288
81800		0		52352
81900		0		52416
82000		0		52480
82100		0		52544
82200		0		52608
82300		0		52672
82400		0		52736
82500		0		52800
82600		0		52864
82700		0		52928
82800		0		52992
82900		0		53056
83000		0		53120
83100		0		53184
83200		0		53248
83300		0		53312
83400		0		53376
83500		0		53440
83600		0		53504
83700		0		53568
83800		0		53632
83900		0		53696
84000		0		53760
84100		0		53824
84200		0		53888
84300		0		53952
84400		0		54016
84500		0		54080
84600		0		54144
84700		0		54208
84800		0		54272
84900		0		54336
85000		0		54400
85100		0		54464
85200		0		54528
85300		0		54592
85400		0		54656
85500		0		54720
85600		0		54784
85700		0		54848
85800		0		54912
85900		0		54976
86000		0		55040
86100		0		55104
86200		0		55168
86300		0		55232
86400		0		55296
86500		0		55360
86600		0		55424
86700		0		55488
86800		0		55552
86900		0		55616
87000		0		55680
87100		0		55744
87200		0		55808
87300		0		55872
87400		0		55936
87500		0		56000
87600		0		56064
87700		0		56128
87800		0		56192
87900		0		56256
88000		0		56320
88100		0		56384
88200		0		56448
88300		0		56512
88400		0		56576
88500		0		56640
88600		0		56704
88700		0		56768
88800		0		56832
88900		0		56896
89000		0		56960
89100		0		57024
89200		0		57088
89300		0		57152
89400		0		57216
89500		0		57280
89600		0		57344
89700		0		57408
89800		0		57472
89900		0		57536
90000		0		57600
90100		0		57664
90200		0		57728
90300		0		57792
90400		0		57856
90500		0		57920
90600		0		57984
90700		0		58048
90800		0		58112
90900		0		58176
91000		0		58240
91100		0		58304
91200		0		58368
91300		0		58432
91400		0		58496
91500		0		58560
91600		0		58624
91700		0		58688
91800		0		58752
91900		0		58816
92000		0		58880
92100		0		58944
92200		0		59008
92300		0		59072
92400		0		59136
92500		0		59200
92600		0		59264
92700		0		59328
92800		0		59392
92900		0		59456
93000		0		59520
93100		0		59584
93200		0		59648
93300		0		59712
93400		0		59776
93500		0		59840
93600		0		59904
93700		0		59968
93800		0		60032
93900		0		60096
94000		0		60160
94100		0		60224
94200		0		60288
94300		0		60352
94400		0		60416
94500		0		60480
94600		0		60544
94700		0		60608
94800		0		60672
94900		0		60736
95000		0		60800
95100		0		60864
95200		0		60928
95300		0		60992
95400		0		61056
95500		0		61120
95600		0		61184
95700		0		61248
95800		0		61312
95900		0		61376
96000		0		61440
96100		0		61504
96200		0		61568
96300		0		61632
96400		0		61696
96500		0		61760
96600		0		61824
96700		0		61888
96800		0		61952
96900		0		62016
97000		0		62080
97100		0		62144
97200		0		62208
97300		0		62272
97400		0		62336
97500		0		62400
97600		0		62464
97700		0		62528
97800		0		62592
97900		0		62656
98000		0		62720
98100		0		62784
98200		0		62848
98300		0		62912
98400		0		62976
98500		0		63040
98600		0		63104
98700		0		63168
98800		0		63232
98900		0		63296
99000		0		63360
99100		0		63424
99200		0		63488
99300		0		63552
99400		0		63616
99500		0		63680
99600		0		63744
99700		0		63808
99800		0		63872
99900		0		63936
100000		0		64000
100100		0		64064
100200		0		64128
100300		0		64192
100400		0		64256
100500		0		64320
100600		0		64384
100700		0		64448
100800		0		64512
100900		0		64576
101000		0		64640
101100		0		64704
101200		0		64768
101300		0		64832
101400		0		64896
101500		0		64960
101600		0		65024
101700		0		65088
101800		0		65152
101900		0		65216
102000		0		65280
102100		0		65344
102200		0		65408
102300		0		65472
102400		0		65536
102500		0		65600
102600		0		65664
102700		0		65728
102800		0		65792
102900		0		65856
103000		0		65920
103100		0		65984
103200		0		66048
103300		0		66112
103400		0		66176
103500		0		66240
103600		0		66304
103700		0		66368
103800		0		66432
103900		0		66496
104000		0		66560
104100		0		66624
104200		0		66688
104300		0		66752
104400		0		66816
104500		0		66880
104600		0		66944
104700		0		67008
104800		0		67072
104900		0		67136
105000		0		67200
105100		0		67264
105200		0		67328
105300		0		67392
105400		0		67456
105500		0		67520
105600		0		67584
105700		0		67648
105800		0		67712
105900		0		67776
106000		0		67840
106100		0		67904
106200		0		67968
106300		0		68032
106400		0		68096
106500		0		68160
106600		0		68224
106700		0		68288
106800		0		68352
106900		0		68416
107000		0		68480
107100		0		68544
107200		0		68608
107300		0		68672
107400		0		68736
107500		0		68800
107600		0		68864
107700		0		68928
107800		0		68992
107900		0		69056
108000		0		69120
108100		0		69184
108200		0		69248
108300		0		69312
108400		0		69376
108500		0		69440
108600		0		69504
108700		0		69568
108800		0		69632
108900		0		69696
109000		0		69760
109100		0		69824
109200		0		69888
109300		0		69952
109400		0		70016
109500		0		70080
109600		0		70144
109700		0		70208
109800		0		70272
109900		0		70336
110000		0		70400
110100		0		70464
110200		0		70528
110300		0		70592
110400		0		70656
110500		0		70720
110600		0		70784
110700		0		70848
110800		0		70912
110900		0		70976
111000		0		71040
111100		0		71104
111200		0		71168
111300		0		71232
111400		0		71296
111500		0		71360
111600		0		71424
111700		0		71488
111800		0		71552
111900		0		71616
112000		0		71680
112100		0		71744
112200		0		71808
112300		0		71872
112400		0		71936
112500		0		72000
112600		0		72064
112700		0		72128
112800		0		72192
112900		0		72256
113000		0		72320
113100		0		72384
113200		0		72448
113300		0		72512
113400		0		72576
113500		0		72640
113600		0		72704
113700		0		72768
113800		0		72832
113900		0		72896
114000		0		72960
114100		0		73024
114200		0		73088
114300		0		73152
114400		0		73216
114500		0		73280
114600		0		73344
114700		0		73408
114800		0		73472
114900		0		73536
115000		0		73600
115100		0		73664
115200		0		73728
115300		0		73792
115400		0		73856
115500		0		73920
115600		0		73984
115700		0		74048
115800		0		74112
115900		0		74176
116000		0		74240
116100		0		74304
116200		0		74368
116300		0		74432
116400		0		74496
116500		0		74560
116600		0		74624
116700		0		74688
116800		0		74752
116900		0		74816
117000		0		74880
117100		0		74944
117200		0		75008
117300		0		75072
117400		0		75136
117500		0		75200
117600		0		75264
117700		0		75328
117800		0		75392
117900		0		75456
118000		0		75520
118100		0		75584
118200		0		75648
118300		0		75712
118400		0		75776
118500		0		75840
118600		0		75904
118700		0		75968
118800		0		76032
118900		0		76096
119000		0		76160
119100		0		76224
119200		0		76288
119300		0		76352
119400		0		76416
119500		0		76480
119600		0		76544
119700		0		76608
119800		0		76672
119900		0		76736
120000		0		76800
120100		0		76864
120200		0		76928
120300		0		76992
120400		0		77056
120500		0		77120
120600		0		77184
120700		0		77248
120800		0		77312
120900		0		77376
121000		0		77440
121100		0		77504
121200		0		77568
121300		0		77632
121400		0		77696
121500		0		77760
121600		0		77824
121700		0		77888
121800		0		77952
121900		0		78016
122000		0		78080
122100		0		78144
122200		0		78208
122300		0		78272
122400		0		78336
122500		0		78400
122600		0		78464
122700		0		78528
122800		0		78592
122900		0		78656
123000		0		78720
123100		0		78784
123200		0		78848
123300		0		78912
123400		0		78976
123500		0		79040
123600		0		79104
123700		0		79168
123800		0		79232
123900		0		79296
124000		0		79360
124100		0		79424
124200		0		79488
124300		0		79552
124400		0		79616
124500		0		79680
124600		0		79744
124700		0		79808
124800		0		79872
124900		0		79936
125000		0		80000
125100		0		80064
125200		0		80128
125300		0		80192
125400		0		80256
125500		0		80320
125600		0		80384
125700		0		80448
125800		0		80512
125900		0		80576
126000		0		80640
126100		0		80704
126200		0		80768
126300		0		80832
126400		0		80896
126500		0		80960
126600		0		81024
126700		0		81088
126800		0		81152
126900		0		81216
127000		0		81280
127100		0		81344
127200		0		81408
127300		0		81472
127400		0		81536
127500		0		81600
127600		0		81664
127700		0		81728
127800		0		81792
127900		0		81856
128000		0		81920
128100		0		81984
128200		0		82048
128300		0		82112
128400		0		82176
128500		0		82240
128600		0		82304
128700		0		82368
128800		0		82432
128900		0		82496
129000		0		82560
129100		0		82624
129200		0		82688
129300		0		82752
129400		0		82816
129500		0		82880
129600		0		82944
129700		0		83008
129800		0		83072
129900		0		83136
130000		0		83200
130100		0		83264
130200		0		83328
130300		0		83392
130400		0		83456
130500		0		83520
130600		0		83584
130700		0		83648
130800		0		83712
130900		0		83776
131000		0		83840
131100		0		83904
131200		0		83968
131300		0		84032
131400		0		84096
131500		0		84160
131600		0		84224
131700		0		84288
131800		0		84352
131900		0		84416
132000		0		84480
132100		0		84544
132200		0		84608
132300		0		84672
132400		0		84736
132500		0		84800
132600		0		84864
132700		0		84928
132800		0		84992
132900		0		85056
133000		0		85120
133100		0		85184
133200		0		85248
133300		0		85312
133400		0		85376
133500		0		85440
133600		0		85504
133700		0		85568
133800		0		85632
133900		0		85696
134000		0		85760
134100		0		85824
134200		0		85888
134300		0		85952
134400		0		86016
134500		0		86080
134600		0		86144
134700		0		86208
134800		0		86272
134900		0		86336
135000		0		86400
135100		0		86464
135200		0		86528
135300		0		86592
135400		0		86656
135500		0		86720
135600		0		86784
135700		0		86848
135800		0		86912
135900		0		86976
136000		0		87040
136100		0		87104
136200		0		87168
136300		0		87232
136400		0		87296
136500		0		87360
136600		0		87424
136700		0		87488
136800		0		87552
136900		0		87616
137000		0		87680
137100		0		87744
137200		0		87808
137300		0		87872
137400		0		87936
137500		0		88000
137600		0		88064
137700		0		88128
137800		0		88192
137900		0		88256
138000		0		88320
138100		0		88384
138200		0		88448
138300		0		88512
138400		0		88576
138500		0		88640
138600		0		88704
138700		0		88768
138800		0		88832
138900		0		88896
139000		0		88960
139100		0		89024
139200		0		89088
139300		0		89152
139400		0		89216
139500		0		89280
139600		0		89344
139700		0		89408
139800		0		89472
139900		0		89536
140000		0		89600
140100		0		89664
140200		0		89728
140300		0		89792
140400		0		89856
140500		0		89920
140600		0		89984
140700		0		90048
140800		0		90112
140900		0		90176
141000		0		90240
141100		0		90304
141200		0		90368
141300		0		90432
141400		0		90496
141500		0		90560
141600		0		90624
141700		0		90688
141800		0		90752
141900		0		90816
142000		0		90880
142100		0		90944
142200		0		91008
142300		0		91072
142400		0		91136
142500		0		91200
142600		0		91264
142700		0		91328
142800		0		91392
142900		0		91456
143000		0		91520
143100		0		91584
143200		0		91648
143300		0		91712
143400		0		91776
143500		0		91840
143600		0		91904
143700		0		91968
143800		0		92032
143900		0		92096
144000		0		92160
144100		0		92224
144200		0		92288
144300		0		92352
144400		0		92416
144500		0		92480
144600		0		92544
144700		0		92608
144800		0		92672
144900		0		92736
145000		0		92800
145100		0		92864
145200		0		92928
145300		0		92992
145400		0		93056
145500		0		93120
145600		0		93184
145700		0		93248
145800		0		93312
145900		0		93376
146000		0		93440
146100		0		93504
146200		0		93568
146300		0		93632
146400		0		93696
146500		0		93760
146600		0		93824
146700		0		93888
146800		0		93952
146900		0		94016
147000		0		94080
147100		0		94144
147200		0		94208
147300		0		94272
147400		0		94336
147500		0		94400
147600		0		94464
147700		0		94528
147800		0		94592
147900		0		94656
148000		0		94720
148100		0		94784
148200		0		94848
148300		0		94912
148400		0		94976
148500		0		95040
148600		0		95104
148700		0		95168
148800		0		95232
148900		0		95296
149000		0		95360
149100		0		95424
149200		0		95488
149300		0		95552
149400		0		95616
149500		0		95680
149600		0		95744
149700		0		95808
149800		0		95872
149900		0		95936
150000		0		96000
150100		0		96064
150200		0		96128
150300		0		96192
150400		0		96256
150500		0		96320
150600		0		96384
150700		0		96448
150800		0		96512
150900		0		96576
151000		0		96640
151100		0		96704
151200		0		96768
151300		0		96832
151400		0		96896
151500		0		96960
151600		0		97024
151700		0		97088
151800		0		97152
151900		0		97216
152000		0		97280
152100		0		97344
152200		0		97408
152300		0		97472
152400		0		97536
152500		0		97600
152600		0		97664
152700		0		97728
152800		0		97792
152900		0		97856
153000		0		97920
153100		0		97984
153200		0		98048
153300		0		98112
153400		0		98176
153500		0		98240
153600		0		98304
153700		0		98368
153800		0		98432
153900		0		98496
154000		0		98560
154100		0		98624
154200		0		98688
154300		0		98752
154400		0		98816
154500		0		98880
154600		0		98944
154700		0		99008
154800		0		99072
154900		0		99136
155000		0		99200
155100		0		99264
155200		0		99328
155300		0		99392
155400		0		99456
155500		0		99520
155600		0		99584
155700		0		99648
155800		0		99712
155900		0		99776
156000		0		99840
156100		0		99904
156200		0		99968
156300		0		100032
156400		0		100096
156500		0		100160
156600		0		100224
156700		0		100288
156800		0		100352
156900		0		100416
157000		0		100480
157100		0		100544
157200		0		100608
157300		0		100672
157400		0		100736
157500		0		100800
157600		0		100864
157700		0		100928
157800		0		100992
157900		0		101056
158000		0		101120
158100		0		101184
158200		0		101248
158300		0		101312
158400		0		101376
158500		0		101440
158600		0		101504
158700		0		101568
158800		0		101632
158900		0		101696
159000		0		101760
159100		0		101824
159200		0		101888
159300		0		101952
159400		0		102016
159500		0		102080
159600		0		102144
159700		0		102208
159800		0		102272
159900		0		102336
160000		0		102400
160100		0		102464
160200		0		102528
160300		0		102592
160400		0		102656
160500		0		102720
160600		0		102784
160700		0		102848
160800		0		102912
160900		0		102976
161000		0		103040
161100		0		103104
161200		0		103168
161300		0		103232
161400		0		103296
161500		0		103360
161600		0		103424
161700		0		103488
161800		0		103552
161900		0		103616
162000		0		103680
162100		0		103744
162200		0		103808
162300		0		103872
162400		0		103936
162500		0		104000
162600		0		104064
162700		0		104128
162800		0		104192
162900		0		104256
163000		0		104320
163100		0		104384
163200		0		104448
163300		0		104512
163400		0		104576
163500		0		104640
163600		0		104704
163700		0		104768
163800		0		104832
163900		0		104896
164000		0		104960
164100		0		105024
164200		0		105088
164300		0		105152
164400		0		105216
164500		0		105280
164600		0		105344
164700		0		105408
164800		0		105472
164900		0		105536
165000		0		105600
165100		0		105664
165200		0		105728
165300		0		105792
165400		0		105856
165500		0		105920
165600		0		105984
165700		0		106048
165800		0		106112
165900		0		106176
166000		0		106240
166100		0		106304
166200		0		106368
166300		0		106432
166400		0		106496
166500		0		106560
166600		0		106624
166700		0		106688
166800		0		106752
166900		0		106816
167000		0		106880
167100		0		106944
167200		0		107008
167300		0		107072
167400		0		107136
167500		0		107200
167600		0		107264
167700		0		107328
167800		0		107392
167900		0		107456
168000		0		107520
168100		0		107584
168200		0		107648
168300		0		107712
168400		0		107776
168500		0		107840
168600		0		107904
168700		0		107968
168800		0		108032
168900		0		108096
169000		0		108160
169100		0		108224
169200		0		108288
169300		0		108352
169400		0		108416
169500		0		108480
169600		0		108544
169700		0		108608
169800		0		108672
169900		0		108736
170000		0		108800
170100		0		108864
170200		0		108928
170300		0		108992
170400		0		109056
170500		0		109120
170600		0		109184
170700		0		109248
170800		0		109312
170900		0		109376
171000		0		109440
171100		0		109504
171200		0		109568
171300		0		109632
171400		0		109696
171500		0		109760
171600		0		109824
171700		0		109888
171800		0		109952
171900		0		110016
172000		0		110080
172100		0		110144
172200		0		110208
172300		0		110272
172400		0		110336
172500		0		110400
172600		0		110464
172700		0		110528
172800		0		110592
172900		0		110656
173000		0		110720
173100		0		110784
173200		0		110848
173300		0		110912
173400		0		110976
173500		0		111040
173600		0		111104
173700		0		111168
173800		0		111232
173900		0		111296
174000		0		111360
174100		0		111424
174200		0		111488
174300		0		111552
174400		0		111616
174500		0		111680
174600		0		111744
174700		0		111808
174800		0		111872
174900		0		111936
175000		0		112000
175100		0		112064
175200		0		112128
